state,metric,stand_size_class,estimate,se,se_percent,plot_count,report_years
NH,removals,Nonstocked,7548804.938992924,5534158.253674349,73.31171355465774,3,2019;2020;2021;2022;2023;2024;2025
NH,sawlog,Large diameter,33227815724.673187,1080546283.5874145,3.251932936371316,703,2019;2020;2021;2022;2023;2024;2025
NH,sawlog,Medium diameter,3262301819.0477023,248763995.1359077,7.625413249118819,281,2019;2020;2021;2022;2023;2024;2025
NH,sawlog,Small diameter,265929748.0910073,84567041.05843225,31.80051937231612,39,2019;2020;2021;2022;2023;2024;2025
NH,area,Large diameter,3211585.62506425,74386.25089610345,2.3161845761037525,708,2019;2020;2021;2022;2023;2024;2025
NH,area,Medium diameter,1129361.763817422,66778.16940479084,5.912912190250715,302,2019;2020;2021;2022;2023;2024;2025
NH,area,Small diameter,413594.05227273353,44661.67437581563,10.798432455785097,94,2019;2020;2021;2022;2023;2024;2025
NH,area,Nonstocked,17338.964844437047,8071.940421770523,46.5537619701691,7,2019;2020;2021;2022;2023;2024;2025
NJ,volume,Large diameter,5594422897.2102585,176799794.39408028,3.160286550418705,521,2021;2022;2023;2024;2025
NJ,volume,Medium diameter,673879506.9333847,66344069.81157431,9.845093837841349,137,2021;2022;2023;2024;2025
NJ,volume,Small diameter,35974075.974098064,7832669.494842593,21.773094326264964,41,2021;2022;2023;2024;2025
NJ,volume,Nonstocked,9619015.014863228,3296315.1075864043,34.26873856099573,15,2021;2022;2023;2024;2025
NJ,mortality,Large diameter,84049829.4718141,6793687.342145358,8.082928168728296,321,2021;2022;2023;2024;2025
NJ,mortality,Medium diameter,9819046.564117303,1852894.6107761045,18.870412709389903,72,2021;2022;2023;2024;2025
NJ,mortality,Small diameter,6623941.920497667,2710809.540586946,40.92441590102708,14,2021;2022;2023;2024;2025
NJ,mortality,Nonstocked,4742163.307226239,2440835.182568263,51.47092211794669,6,2021;2022;2023;2024;2025
NJ,biomass,Large diameter,122933056.81535538,3839387.592217302,3.123153114124573,523,2021;2022;2023;2024;2025
NJ,biomass,Medium diameter,14818477.318109212,1404867.6411235577,9.480512814948344,139,2021;2022;2023;2024;2025
NJ,biomass,Small diameter,1096938.7311796865,210738.43068916744,19.21150422526625,43,2021;2022;2023;2024;2025
NJ,biomass,Nonstocked,192675.51585564308,65138.98641419558,33.807609713628175,15,2021;2022;2023;2024;2025
NJ,growth,Large diameter,44293848.05487911,7372074.258036529,16.64356243987357,489,2021;2022;2023;2024;2025
NJ,growth,Medium diameter,15996923.96916904,2938065.594214485,18.366440947503623,131,2021;2022;2023;2024;2025
NJ,growth,Small diameter,-4651005.154792219,2644130.0697678896,-56.85072326878585,42,2021;2022;2023;2024;2025
NJ,growth,Nonstocked,-4254633.834784261,2244412.7008261355,-52.7521941483348,11,2021;2022;2023;2024;2025
NJ,removals,Large diameter,1585631.8605863568,673837.5345706154,42.49646789522976,10,2021;2022;2023;2024;2025
NJ,removals,Medium diameter,312640.8670265862,316447.2343387219,101.2174887270294,1,2021;2022;2023;2024;2025
NJ,removals,Small diameter,683574.2408352932,675948.2078573954,98.88438848008973,2,2021;2022;2023;2024;2025
NJ,removals,Nonstocked,524922.6484573835,531313.5225279763,101.2174887270294,1,2021;2022;2023;2024;2025
NJ,sawlog,Large diameter,14805144073.924831,590390367.7044957,3.987738077769234,506,2021;2022;2023;2024;2025
NJ,sawlog,Medium diameter,724004061.1075315,92107699.44964837,12.721986574046056,105,2021;2022;2023;2024;2025
NJ,sawlog,Small diameter,52664030.15993521,18247991.08102964,34.6498189098183,16,2021;2022;2023;2024;2025
NJ,sawlog,Nonstocked,12150451.3897034,6467769.371013378,53.230692124692006,4,2021;2022;2023;2024;2025
NJ,area,Large diameter,1483026.960116087,38080.39862031419,2.5677482368448223,529,2021;2022;2023;2024;2025
NJ,area,Medium diameter,329901.4474928268,28274.94979653164,8.570726200631913,139,2021;2022;2023;2024;2025
NJ,area,Small diameter,100390.15619210029,15563.05683732489,15.502572590428493,51,2021;2022;2023;2024;2025
NJ,area,Nonstocked,29074.45066038044,7426.142228001479,25.54181440862453,19,2021;2022;2023;2024;2025
NM,volume,Large diameter,18130044320.671547,362110410.8988882,1.997294681105752,2564,2015;2016;2017;2018;2019;2020;2021;2022
NM,volume,Medium diameter,1652532583.2065928,126905390.97603364,7.679448639359654,375,2015;2016;2017;2018;2019;2020;2021;2022
NM,volume,Small diameter,382404808.6061392,42430348.85562932,11.095662999188583,341,2015;2016;2017;2018;2019;2020;2021;2022
NM,volume,Nonstocked,38850157.78457602,8411232.025834678,21.650444954367824,152,2015;2016;2017;2018;2019;2020;2021;2022
NM,mortality,Large diameter,237860599.6916577,17386203.920539256,7.309408932407156,932,2015;2016;2017;2018;2019;2020;2021;2022
NM,mortality,Medium diameter,33056679.325976,5793079.484763192,17.524686698373177,148,2015;2016;2017;2018;2019;2020;2021;2022
NM,mortality,Small diameter,124777941.32329494,27870180.85642672,22.335823592582067,72,2015;2016;2017;2018;2019;2020;2021;2022
NM,mortality,Nonstocked,15177571.537213309,5063834.945337992,33.36393396613001,26,2015;2016;2017;2018;2019;2020;2021;2022
NM,biomass,Large diameter,316567242.86261183,5904147.29842242,1.86505313848432,2564,2015;2016;2017;2018;2019;2020;2021;2022
NM,biomass,Medium diameter,33559303.50406654,2356429.396731786,7.021687432953566,375,2015;2016;2017;2018;2019;2020;2021;2022
NM,biomass,Small diameter,9347736.265301606,860490.5791462797,9.205336508480494,400,2015;2016;2017;2018;2019;2020;2021;2022
NM,biomass,Nonstocked,800741.626070304,136027.6885731339,16.987712908182303,152,2015;2016;2017;2018;2019;2020;2021;2022
NM,growth,Large diameter,-40340436.3363992,17000060.076576754,-42.141487848106365,1977,2015;2016;2017;2018;2019;2020;2021;2022
NM,growth,Medium diameter,-6926425.874514296,5287126.153775347,-76.33267502694669,280,2015;2016;2017;2018;2019;2020;2021;2022
NM,growth,Small diameter,-111944577.88413703,26706453.06102924,-23.85685270855235,284,2015;2016;2017;2018;2019;2020;2021;2022
NM,growth,Nonstocked,-12715945.506783076,4583867.783312786,-36.0481867499952,134,2015;2016;2017;2018;2019;2020;2021;2022
NM,removals,Large diameter,25403008.37209424,5607035.528465934,22.07232878222953,70,2015;2016;2017;2018;2019;2020;2021;2022
NM,removals,Medium diameter,1149818.3145589798,540296.0771910051,46.98969135817245,7,2015;2016;2017;2018;2019;2020;2021;2022
NM,removals,Small diameter,1308774.8505154687,727761.7924051936,55.606339938344654,7,2015;2016;2017;2018;2019;2020;2021;2022
NM,removals,Nonstocked,177227.23355011485,90115.76654951576,50.847584055998695,6,2015;2016;2017;2018;2019;2020;2021;2022
NM,sawlog,Large diameter,37388121401.4803,1311924445.7609994,3.508933844718544,932,2015;2016;2017;2018;2019;2020;2021;2022
NM,sawlog,Medium diameter,1655303932.8667762,206111995.12635985,12.451610307564486,140,2015;2016;2017;2018;2019;2020;2021;2022
NM,sawlog,Small diameter,985751819.8631736,150147368.16014463,15.231761700524752,91,2015;2016;2017;2018;2019;2020;2021;2022
NM,sawlog,Nonstocked,75705511.1826615,28488580.68558578,37.630788354164615,14,2015;2016;2017;2018;2019;2020;2021;2022
NM,area,Large diameter,16341237.118810937,189443.8994992748,1.1592996180270816,2569,2015;2016;2017;2018;2019;2020;2021;2022
NM,area,Medium diameter,2283073.247220065,114179.99660527134,5.001153455952417,377,2015;2016;2017;2018;2019;2020;2021;2022
NM,area,Small diameter,3702825.847251973,139918.1744317286,3.778686338585649,588,2015;2016;2017;2018;2019;2020;2021;2022
NM,area,Nonstocked,1704549.6176503515,97142.76239847572,5.699028141661423,298,2015;2016;2017;2018;2019;2020;2021;2022
NV,volume,Large diameter,6125671796.818279,149594252.77134988,2.4420872964341687,1580,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,volume,Medium diameter,325968552.19549274,49287238.70694929,15.120243463667109,132,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,volume,Small diameter,47033191.00980209,8533059.771893265,18.14263414556522,75,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,volume,Nonstocked,13352216.250838758,4424303.918550424,33.13535247957431,32,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,mortality,Large diameter,38068925.21681866,4864467.753579348,12.77805382178284,485,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,mortality,Medium diameter,5300333.950081797,1668793.5652117603,31.48468720892589,48,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,mortality,Small diameter,6090653.305954979,2041034.5974494207,33.510930517976654,26,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,mortality,Nonstocked,18351280.490017533,3951148.421188921,21.53064154481324,54,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,biomass,Large diameter,116046742.38988988,2725815.479491302,2.348894439736361,1580,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,biomass,Medium diameter,6791483.8928499045,900652.9608745712,13.261504776927785,132,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,biomass,Small diameter,1500802.449219422,246118.08121268905,16.3990991179883,90,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,biomass,Nonstocked,235674.06310259507,73715.88061657408,31.27874134562005,32,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,growth,Large diameter,35665043.85289956,4939953.556209624,13.850967284897948,1556,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,growth,Medium diameter,1379511.673101266,1711800.1617887137,124.08739956077596,130,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,growth,Small diameter,-4268584.035795417,1827812.8164972656,-42.8201202358821,82,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,growth,Nonstocked,-16909293.212101977,3759494.418515912,-22.233303139040977,78,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,removals,Large diameter,445831.4941845943,276287.38498554507,61.97125788317452,11,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,removals,Medium diameter,10877.392626928937,7791.384861911133,71.62915901943414,2,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,removals,Small diameter,871196.4411968342,813685.5133472278,93.3986268618592,3,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,removals,Nonstocked,275587.6548608906,249315.3887325393,90.46682038728736,2,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,sawlog,Large diameter,3273250668.2687163,480794200.67357785,14.688584816752789,94,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,sawlog,Medium diameter,232869732.4067636,95980067.64516217,41.21620558120007,16,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,sawlog,Small diameter,32905352.23132889,15854008.17482634,48.18063658267692,10,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,sawlog,Nonstocked,18839956.389726847,10489096.83343479,55.67474051667307,7,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,area,Large diameter,8539744.804968184,120467.00406951988,1.4106628104324097,1580,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,area,Medium diameter,661574.6724512819,59017.62560117992,8.92078068564905,132,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,area,Small diameter,505601.88850157545,50893.77813910644,10.065978647733605,107,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NV,area,Nonstocked,812363.8340979267,65603.31604218343,8.075607663533093,168,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
NY,volume,Large diameter,54949781830.73261,831221640.1289037,1.5126932490640277,2087,2019;2020;2021;2022;2023;2024;2025
NY,volume,Medium diameter,8836146596.049747,355152431.04990166,4.019313477762747,689,2019;2020;2021;2022;2023;2024;2025
NY,volume,Small diameter,539504664.6837023,50872000.6052519,9.429390315851457,215,2019;2020;2021;2022;2023;2024;2025
NY,volume,Nonstocked,18862377.999100138,5907462.30755717,31.31875688123203,26,2019;2020;2021;2022;2023;2024;2025
NY,mortality,Large diameter,527336181.3494106,18805510.6496749,3.5661332020786287,1500,2019;2020;2021;2022;2023;2024;2025
NY,mortality,Medium diameter,113224915.257981,7426322.082827167,6.558911583997587,496,2019;2020;2021;2022;2023;2024;2025
NY,mortality,Small diameter,28406142.14279459,4913349.758383667,17.29678649668368,95,2019;2020;2021;2022;2023;2024;2025
NY,mortality,Nonstocked,4239739.967328744,2149612.610802417,50.70152007828877,9,2019;2020;2021;2022;2023;2024;2025
NY,biomass,Large diameter,1146132127.3575406,16689554.2813204,1.4561632016894004,2088,2019;2020;2021;2022;2023;2024;2025
NY,biomass,Medium diameter,198175175.0085677,7818032.969589272,3.94501126049278,690,2019;2020;2021;2022;2023;2024;2025
NY,biomass,Small diameter,17927448.19050314,1592733.9913825635,8.88433186060633,241,2019;2020;2021;2022;2023;2024;2025
NY,biomass,Nonstocked,384105.0743567098,116461.55520326651,30.320233440892085,26,2019;2020;2021;2022;2023;2024;2025
NY,growth,Large diameter,855468154.4920912,26011650.745676093,3.040633436684705,1980,2019;2020;2021;2022;2023;2024;2025
NY,growth,Medium diameter,245016926.1253889,12779751.927003687,5.215864931904163,649,2019;2020;2021;2022;2023;2024;2025
NY,growth,Small diameter,9915355.44750513,4543950.713209423,45.82741120342547,210,2019;2020;2021;2022;2023;2024;2025
NY,growth,Nonstocked,-3352796.40899073,2013406.2574685093,-60.05155135782884,23,2019;2020;2021;2022;2023;2024;2025
NY,removals,Large diameter,187142314.08320573,17275775.549074296,9.231357234042363,208,2019;2020;2021;2022;2023;2024;2025
NY,removals,Medium diameter,63164513.162361085,11318724.322067218,17.9194357011397,80,2019;2020;2021;2022;2023;2024;2025
NY,removals,Small diameter,46882415.6343836,14611616.292598544,31.1665175415628,22,2019;2020;2021;2022;2023;2024;2025
NY,removals,Nonstocked,1643067.9892792185,1565563.8484069563,95.28296203334462,1,2019;2020;2021;2022;2023;2024;2025
NY,sawlog,Large diameter,137336376801.72955,2407424150.3796287,1.7529399030638402,2040,2019;2020;2021;2022;2023;2024;2025
NY,sawlog,Medium diameter,9036294555.287985,450807461.7777593,4.988853108091188,541,2019;2020;2021;2022;2023;2024;2025
NY,sawlog,Small diameter,573031756.8833798,109645527.96120264,19.13428473101484,66,2019;2020;2021;2022;2023;2024;2025
NY,sawlog,Nonstocked,15628859.685319124,9055779.848897563,57.94267804070221,4,2019;2020;2021;2022;2023;2024;2025
NY,area,Large diameter,13078030.992220072,164695.37200802416,1.259328503702117,2101,2019;2020;2021;2022;2023;2024;2025
NY,area,Medium diameter,3949621.0467040073,140413.0895501324,3.5551028285943613,704,2019;2020;2021;2022;2023;2024;2025
NY,area,Small diameter,1290112.1621929803,83674.98075371685,6.48586868691192,277,2019;2020;2021;2022;2023;2024;2025
NY,area,Nonstocked,156451.7648063134,25802.903606950546,16.492561550132994,51,2019;2020;2021;2022;2023;2024;2025
OH,volume,Large diameter,23435025627.277905,547059034.5058744,2.3343649936917865,1087,2019;2020;2021;2022;2023;2024;2025
OH,volume,Medium diameter,2494850159.256433,188204578.9272496,7.543722745390938,274,2019;2020;2021;2022;2023;2024;2025
OH,volume,Small diameter,229023179.348884,32157968.39869033,14.0413596956063,102,2019;2020;2021;2022;2023;2024;2025
OH,volume,Nonstocked,17238303.03941082,9505122.717525342,55.13954996494953,10,2019;2020;2021;2022;2023;2024;2025
OH,mortality,Large diameter,261188941.1362688,13178729.006083596,5.045668836035414,722,2019;2020;2021;2022;2023;2024;2025
OH,mortality,Medium diameter,40967340.11980565,5221005.215120473,12.744310955634583,150,2019;2020;2021;2022;2023;2024;2025
OH,mortality,Small diameter,13402931.85528173,4129942.139217058,30.8137218319853,39,2019;2020;2021;2022;2023;2024;2025
OH,mortality,Nonstocked,218466.80286974303,142268.76139633273,65.1214553092343,4,2019;2020;2021;2022;2023;2024;2025
OH,biomass,Large diameter,523323806.7928292,12104705.61688197,2.3130431789574444,1091,2019;2020;2021;2022;2023;2024;2025
OH,biomass,Medium diameter,54700879.8103338,3977828.013952544,7.2719634999382095,274,2019;2020;2021;2022;2023;2024;2025
OH,biomass,Small diameter,7993981.999592415,1045072.5166230814,13.07324080384927,112,2019;2020;2021;2022;2023;2024;2025
OH,biomass,Nonstocked,273937.8859327827,134667.70709983734,49.1599424596864,11,2019;2020;2021;2022;2023;2024;2025
OH,growth,Large diameter,362340201.1428954,18864055.247742977,5.206172317684285,1010,2019;2020;2021;2022;2023;2024;2025
OH,growth,Medium diameter,93635093.62684514,10623058.500606516,11.34516780956247,250,2019;2020;2021;2022;2023;2024;2025
OH,growth,Small diameter,2972030.1216723467,4013602.65526089,135.04582695825627,100,2019;2020;2021;2022;2023;2024;2025
OH,growth,Nonstocked,1356960.4303062565,858485.3078493316,63.26531626685515,14,2019;2020;2021;2022;2023;2024;2025
OH,removals,Large diameter,80664242.92535889,12351479.4842035,15.3122115032217,92,2019;2020;2021;2022;2023;2024;2025
OH,removals,Medium diameter,22808922.89357933,7115154.169501147,31.194608367517645,22,2019;2020;2021;2022;2023;2024;2025
OH,removals,Small diameter,16346221.327865526,6665254.40771068,40.77550569040913,12,2019;2020;2021;2022;2023;2024;2025
OH,removals,Nonstocked,3307255.987883128,3265794.220891681,98.74633934768428,3,2019;2020;2021;2022;2023;2024;2025
OH,sawlog,Large diameter,63359201531.36807,1805708726.0736413,2.8499549906412023,1038,2019;2020;2021;2022;2023;2024;2025
OH,sawlog,Medium diameter,2317516005.408832,233588814.7593578,10.079275146932613,176,2019;2020;2021;2022;2023;2024;2025
OH,sawlog,Small diameter,262248925.49428773,72708604.42843513,27.725034255676626,29,2019;2020;2021;2022;2023;2024;2025
OH,sawlog,Nonstocked,56664119.99444849,42422143.380443394,74.86597053761636,2,2019;2020;2021;2022;2023;2024;2025
OH,area,Large diameter,5869424.291424446,111681.23627153288,1.9027630432972,1100,2019;2020;2021;2022;2023;2024;2025
OH,area,Medium diameter,1251033.165199205,78962.60859059264,6.3117917883511305,283,2019;2020;2021;2022;2023;2024;2025
OH,area,Small diameter,508930.4020893864,49731.74744135149,9.771816978742178,135,2019;2020;2021;2022;2023;2024;2025
OH,area,Nonstocked,53235.74120198976,12788.530632837028,24.02245248040059,20,2019;2020;2021;2022;2023;2024;2025
OK,volume,Large diameter,11103787836.405664,319538564.4816993,2.8777437860802566,998,2019;2020;2021;2022;2023;2024
OK,volume,Medium diameter,4896051077.057879,166373703.74703693,3.3981202632186127,885,2019;2020;2021;2022;2023;2024
OK,volume,Small diameter,436922799.6857354,31246149.95583588,7.151412098043461,362,2019;2020;2021;2022;2023;2024
OK,volume,Nonstocked,8691758.285829902,2072171.1573591027,23.84064408161632,34,2019;2020;2021;2022;2023;2024
OK,mortality,Large diameter,119940314.79992346,9890775.482125873,8.246414475920806,478,2019;2020;2021;2022;2023;2024
OK,mortality,Medium diameter,70514479.06658645,5901835.688490111,8.36967920151128,379,2019;2020;2021;2022;2023;2024
OK,mortality,Small diameter,21485696.728054456,4226804.0373362005,19.672641249828068,93,2019;2020;2021;2022;2023;2024
OK,mortality,Nonstocked,1657988.105786852,835273.1441631233,50.37871750996171,7,2019;2020;2021;2022;2023;2024
OK,biomass,Large diameter,258777149.3549198,7197323.880956386,2.781282620547405,998,2019;2020;2021;2022;2023;2024
OK,biomass,Medium diameter,130505785.01548906,4342874.565878248,3.3277257137396736,888,2019;2020;2021;2022;2023;2024
OK,biomass,Small diameter,19270459.647786777,1271782.5032441418,6.599647992258487,428,2019;2020;2021;2022;2023;2024
OK,biomass,Nonstocked,245893.5284329431,55505.0891582289,22.57281414112756,35,2019;2020;2021;2022;2023;2024
OK,growth,Large diameter,308869748.2054452,16135766.732442262,5.224133093704448,777,2019;2020;2021;2022;2023;2024
OK,growth,Medium diameter,180982290.92862767,10527711.556283703,5.816984359224087,653,2019;2020;2021;2022;2023;2024
OK,growth,Small diameter,23951642.225964334,4470567.471985229,18.66497265535719,281,2019;2020;2021;2022;2023;2024
OK,growth,Nonstocked,-581920.6977822576,689330.6001292196,-118.45782470984602,25,2019;2020;2021;2022;2023;2024
OK,removals,Large diameter,46419743.40794764,8881842.37013046,19.133760159065805,64,2019;2020;2021;2022;2023;2024
OK,removals,Medium diameter,11913052.653298398,3469739.167849233,29.125525327788736,40,2019;2020;2021;2022;2023;2024
OK,removals,Small diameter,67295993.08500268,14641496.208925888,21.75686179477577,42,2019;2020;2021;2022;2023;2024
OK,removals,Nonstocked,498903.59510776965,300925.26411144424,60.317317225673726,5,2019;2020;2021;2022;2023;2024
OK,sawlog,Large diameter,22682430031.598087,944907786.749534,4.165813739679639,748,2019;2020;2021;2022;2023;2024
OK,sawlog,Medium diameter,2525908326.559834,168168672.7825552,6.657750442257454,368,2019;2020;2021;2022;2023;2024
OK,sawlog,Small diameter,128593595.85991852,38210261.179505445,29.713968976440487,27,2019;2020;2021;2022;2023;2024
OK,area,Large diameter,4770585.148698208,120551.06251481907,2.526965954013313,1003,2019;2020;2021;2022;2023;2024
OK,area,Medium diameter,4041650.281524245,120504.08136810426,2.981556368668742,906,2019;2020;2021;2022;2023;2024
OK,area,Small diameter,2186558.835557193,100547.13075755662,4.598418717232209,498,2019;2020;2021;2022;2023;2024
OK,area,Nonstocked,250589.806439436,32895.31871918258,13.127157559432852,75,2019;2020;2021;2022;2023;2024
OR,volume,Large diameter,132547236727.1126,1384514561.1883636,1.0445442661613484,8394,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
OR,volume,Medium diameter,4915175976.682859,229167740.7611772,4.662452409605022,1062,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
OR,volume,Small diameter,1758543454.3923783,81958570.73564933,4.660594000730457,1036,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
